date,city,precipitation,precipitation_normal,temp_min,temp_max,temp_normal_min,temp_normal_max
2007-08-05,Las Vegas,0.25,2.48,84.0,103.0,79.1,103.3
2007-08-06,Las Vegas,0.25,2.48,81.0,97.0,79.0,103.2
2007-08-07,Las Vegas,0.25,2.49,76.0,98.0,78.8,103.2
2007-08-08,Las Vegas,0.25,2.49,71.0,100.0,78.7,103.1
2007-08-09,Las Vegas,0.25,2.5,74.0,102.0,78.6,103.0
2007-08-10,Las Vegas,0.25,2.51,75.0,104.0,78.4,102.9
2007-08-11,Las Vegas,0.25,2.51,76.0,105.0,78.3,102.8
2007-08-12,Las Vegas,0.25,2.52,84.0,106.0,78.2,102.7
2007-08-13,Las Vegas,0.25,2.53,82.0,109.0,78.0,102.6
2007-08-14,Las Vegas,0.25,2.53,82.0,102.0,77.9,102.5
2007-08-15,Las Vegas,0.25,2.54,82.0,105.0,77.7,102.4
2007-08-16,Las Vegas,0.25,2.55,84.0,107.0,77.6,102.3
2007-08-17,Las Vegas,0.25,2.56,82.0,105.0,77.5,102.2
2007-08-18,Las Vegas,0.25,2.57,78.0,106.0,77.3,102.1
2007-08-19,Las Vegas,0.25,2.57,85.0,105.0,77.1,101.9
2007-08-20,Las Vegas,0.25,2.58,75.0,104.0,77.0,101.8
2007-08-21,Las Vegas,0.25,2.59,72.0,106.0,76.8,101.7
2007-08-22,Las Vegas,0.25,2.6,74.0,106.0,76.7,101.5
2007-08-23,Las Vegas,0.25,2.6,78.0,105.0,76.5,101.4
2007-08-24,Las Vegas,0.25,2.61,77.0,106.0,76.3,101.2
2007-08-25,Las Vegas,0.25,2.62,80.0,104.0,76.2,101.0
2007-08-26,Las Vegas,0.25,2.63,83.0,99.0,76.0,100.9
2007-08-27,Las Vegas,1.12,2.63,70.0,92.0,75.8,100.7
2007-08-28,Las Vegas,1.12,2.64,76.0,100.0,75.6,100.5
2007-08-29,Las Vegas,1.12,2.65,84.0,105.0,75.4,100.3
2007-08-30,Las Vegas,1.12,2.66,82.0,104.0,75.2,100.0
2007-08-31,Las Vegas,1.12,2.67,79.0,103.0,75.0,99.8
2007-09-01,Las Vegas,1.12,2.68,83.0,105.0,74.8,99.5
2007-09-02,Las Vegas,1.12,2.69,82.0,105.0,74.6,99.3
2007-09-03,Las Vegas,1.12,2.7,85.0,103.0,74.3,99.0
2007-09-04,Las Vegas,1.12,2.71,81.0,104.0,74.1,98.7
2007-09-05,Las Vegas,1.12,2.72,80.0,99.0,73.8,98.4
2007-09-06,Las Vegas,1.12,2.73,76.0,99.0,73.6,98.1
2007-09-07,Las Vegas,1.12,2.74,74.0,100.0,73.3,97.8
2007-09-08,Las Vegas,1.12,2.75,75.0,100.0,73.0,97.4
2007-09-09,Las Vegas,1.12,2.76,77.0,101.0,72.7,97.1
2007-09-10,Las Vegas,1.12,2.77,77.0,99.0,72.4,96.7
2007-09-11,Las Vegas,1.12,2.77,79.0,100.0,72.1,96.4
2007-09-12,Las Vegas,1.12,2.78,71.0,103.0,71.8,96.0
2007-09-13,Las Vegas,1.12,2.79,83.0,102.0,71.4,95.6
2007-09-14,Las Vegas,1.12,2.79,76.0,98.0,71.1,95.2
2007-09-15,Las Vegas,1.12,2.8,68.0,96.0,70.7,94.7
2007-09-16,Las Vegas,1.12,2.81,67.0,92.0,70.4,94.3
2007-09-17,Las Vegas,1.12,2.81,64.0,89.0,70.0,93.9
2007-09-18,Las Vegas,1.12,2.82,66.0,91.0,69.6,93.4
2007-09-19,Las Vegas,1.12,2.83,66.0,90.0,69.2,93.0
2007-09-20,Las Vegas,1.13,2.83,62.0,80.0,68.8,92.5
2007-09-21,Las Vegas,1.34,2.84,63.0,84.0,68.4,92.1
2007-09-22,Las Vegas,1.67,2.85,63.0,76.0,68.0,91.6
2007-09-23,Las Vegas,1.67,2.86,59.0,74.0,67.6,91.1
2007-09-24,Las Vegas,1.67,2.86,60.0,76.0,67.1,90.6
2007-09-25,Las Vegas,1.67,2.87,55.0,80.0,66.7,90.1
2007-09-26,Las Vegas,1.67,2.88,61.0,86.0,66.3,89.7
2007-09-27,Las Vegas,1.67,2.89,60.0,85.0,65.8,89.2
2007-09-28,Las Vegas,1.67,2.9,63.0,87.0,65.4,88.7
2007-09-29,Las Vegas,1.67,2.9,61.0,76.0,64.9,88.2
2007-09-30,Las Vegas,1.67,2.91,53.0,79.0,64.5,87.7
2007-10-01,Las Vegas,1.67,2.92,58.0,89.0,64.0,87.2
2007-10-02,Las Vegas,1.67,2.93,65.0,83.0,63.6,86.7
2007-10-03,Las Vegas,1.67,2.94,59.0,91.0,63.1,86.3
2007-10-04,Las Vegas,1.67,2.95,71.0,89.0,62.7,85.8
2007-10-05,Las Vegas,1.67,2.96,55.0,71.0,62.2,85.3
2007-10-06,Las Vegas,1.67,2.97,51.0,69.0,61.7,84.8
2007-10-07,Las Vegas,1.67,2.98,53.0,72.0,61.3,84.4
2007-10-08,Las Vegas,1.67,3.0,50.0,80.0,60.9,83.9
2007-10-09,Las Vegas,1.67,3.01,53.0,84.0,60.4,83.5
2007-10-10,Las Vegas,1.67,3.02,55.0,85.0,60.0,83.0
2007-10-11,Las Vegas,1.67,3.03,56.0,81.0,59.5,82.6
2007-10-12,Las Vegas,1.67,3.05,57.0,80.0,59.1,82.1
2007-10-13,Las Vegas,1.67,3.06,58.0,79.0,58.7,81.7
2007-10-14,Las Vegas,1.67,3.07,61.0,79.0,58.2,81.2
2007-10-15,Las Vegas,1.67,3.09,54.0,80.0,57.8,80.8
2007-10-16,Las Vegas,1.67,3.1,60.0,76.0,57.4,80.4
2007-10-17,Las Vegas,1.67,3.11,52.0,75.0,57.0,80.0
2007-10-18,Las Vegas,1.67,3.12,54.0,72.0,56.5,79.5
2007-10-19,Las Vegas,1.67,3.14,53.0,80.0,56.1,79.1
2007-10-20,Las Vegas,1.67,3.15,56.0,83.0,55.7,78.7
2007-10-21,Las Vegas,1.67,3.16,52.0,68.0,55.3,78.3
2007-10-22,Las Vegas,1.67,3.17,52.0,72.0,54.9,77.9
2007-10-23,Las Vegas,1.67,3.18,53.0,82.0,54.5,77.5
2007-10-24,Las Vegas,1.67,3.19,53.0,83.0,54.1,77.1
2007-10-25,Las Vegas,1.67,3.2,54.0,84.0,53.7,76.7
2007-10-26,Las Vegas,1.67,3.21,54.0,82.0,53.3,76.2
2007-10-27,Las Vegas,1.67,3.22,58.0,81.0,52.9,75.8
2007-10-28,Las Vegas,1.67,3.23,59.0,86.0,52.6,75.4
2007-10-29,Las Vegas,1.67,3.24,59.0,78.0,52.2,75.0
2007-10-30,Las Vegas,1.67,3.25,57.0,80.0,51.8,74.6
2007-10-31,Las Vegas,1.67,3.26,60.0,78.0,51.4,74.1
2007-11-01,Las Vegas,1.67,3.27,55.0,79.0,51.0,73.7
2007-11-02,Las Vegas,1.67,3.27,62.0,77.0,50.6,73.3
2007-11-03,Las Vegas,1.67,3.28,57.0,80.0,50.2,72.8
2007-11-04,Las Vegas,1.67,3.29,52.0,77.0,49.9,72.4
2007-11-05,Las Vegas,1.67,3.29,55.0,82.0,49.5,71.9
2007-11-06,Las Vegas,1.67,3.29,53.0,82.0,49.1,71.5
2007-11-07,Las Vegas,1.67,3.3,58.0,83.0,48.7,71.0
2007-11-08,Las Vegas,1.67,3.31,55.0,79.0,48.3,70.5
2007-11-09,Las Vegas,1.67,3.32,55.0,75.0,47.9,70.0
2007-11-10,Las Vegas,1.67,3.33,53.0,73.0,47.5,69.6
2007-11-11,Las Vegas,1.67,3.34,49.0,72.0,47.1,69.1
2007-11-12,Las Vegas,1.67,3.34,58.0,72.0,46.8,68.6
2007-11-13,Las Vegas,1.67,3.35,52.0,74.0,46.4,68.1
2007-11-14,Las Vegas,1.67,3.36,53.0,77.0,46.0,67.6
2007-11-15,Las Vegas,1.67,3.37,52.0,75.0,45.6,67.1
2007-11-16,Las Vegas,1.67,3.39,51.0,74.0,45.2,66.6
2007-11-17,Las Vegas,1.67,3.4,50.0,75.0,44.8,66.1
2007-11-18,Las Vegas,1.67,3.41,49.0,74.0,44.5,65.6
2007-11-19,Las Vegas,1.67,3.42,48.0,75.0,44.1,65.1
2007-11-20,Las Vegas,1.67,3.43,54.0,76.0,43.7,64.6
2007-11-21,Las Vegas,1.67,3.45,44.0,59.0,43.4,64.1
2007-11-22,Las Vegas,1.67,3.46,36.0,60.0,43.0,63.6
2007-11-23,Las Vegas,1.67,3.47,43.0,59.0,42.6,63.1
2007-11-24,Las Vegas,1.67,3.48,44.0,64.0,42.3,62.6
2007-11-25,Las Vegas,1.67,3.49,37.0,59.0,41.9,62.1
2007-11-26,Las Vegas,1.67,3.5,41.0,65.0,41.6,61.6
2007-11-27,Las Vegas,1.67,3.51,38.0,58.0,41.3,61.2
2007-11-28,Las Vegas,1.67,3.53,41.0,59.0,41.0,60.7
2007-11-29,Las Vegas,1.67,3.54,36.0,56.0,40.7,60.3
2007-11-30,Las Vegas,1.96,3.55,44.0,53.0,40.4,59.9
2007-12-01,Las Vegas,2.02,3.56,36.0,54.0,40.1,59.5
2007-12-02,Las Vegas,2.02,3.57,32.0,50.0,39.8,59.1
2007-12-03,Las Vegas,2.02,3.59,35.0,57.0,39.5,58.7
2007-12-04,Las Vegas,2.02,3.6,39.0,64.0,39.3,58.3
2007-12-05,Las Vegas,2.02,3.61,43.0,67.0,39.1,58.0
2007-12-06,Las Vegas,2.02,3.62,44.0,62.0,38.8,57.7
2007-12-07,Las Vegas,2.02,3.63,50.0,62.0,38.6,57.3
2007-12-08,Las Vegas,2.04,3.65,38.0,51.0,38.4,57.1
2007-12-09,Las Vegas,2.04,3.66,35.0,52.0,38.3,56.8
2007-12-10,Las Vegas,2.04,3.67,43.0,52.0,38.1,56.5
2007-12-11,Las Vegas,2.04,3.68,38.0,49.0,38.0,56.3
2007-12-12,Las Vegas,2.04,3.7,33.0,49.0,37.8,56.1
2007-12-13,Las Vegas,2.04,3.71,36.0,48.0,37.7,55.9
2007-12-14,Las Vegas,2.04,3.72,34.0,50.0,37.6,55.8
2007-12-15,Las Vegas,2.04,3.73,28.0,48.0,37.5,55.6
2007-12-16,Las Vegas,2.04,3.75,28.0,51.0,37.5,55.5
2007-12-17,Las Vegas,2.04,3.76,31.0,52.0,37.4,55.4
2007-12-18,Las Vegas,2.04,3.77,38.0,56.0,37.4,55.3
2007-12-19,Las Vegas,2.04,3.79,43.0,55.0,37.3,55.3
2007-12-20,Las Vegas,2.04,3.8,40.0,62.0,37.3,55.2
2007-12-21,Las Vegas,2.04,3.81,37.0,47.0,37.3,55.2
2007-12-22,Las Vegas,2.04,3.83,33.0,45.0,37.3,55.2
2007-12-23,Las Vegas,2.04,3.84,31.0,53.0,37.3,55.2
2007-12-24,Las Vegas,2.04,3.86,36.0,58.0,37.4,55.3
2007-12-25,Las Vegas,2.04,3.88,31.0,48.0,37.4,55.3
2007-12-26,Las Vegas,2.04,3.89,26.0,46.0,37.5,55.4
2007-12-27,Las Vegas,2.04,3.91,31.0,44.0,37.5,55.4
2007-12-28,Las Vegas,2.04,3.93,28.0,45.0,37.6,55.5
2007-12-29,Las Vegas,2.04,3.95,30.0,48.0,37.7,55.6
2007-12-30,Las Vegas,2.04,3.97,28.0,50.0,37.7,55.7
2007-12-31,Las Vegas,2.04,3.99,31.0,52.0,37.8,55.8
2008-01-01,Las Vegas,0.00,0.02,27.0,50.0,37.9,56.0
2008-01-02,Las Vegas,0.00,0.05,31.0,55.0,38.0,56.1
2008-01-03,Las Vegas,0.00,0.07,39.0,55.0,38.1,56.2
2008-01-04,Las Vegas,T,0.09,42.0,60.0,38.2,56.4
2008-01-05,Las Vegas,0.19,0.12,48.0,58.0,38.3,56.5
2008-01-06,Las Vegas,0.19,0.14,45.0,57.0,38.4,56.7
2008-01-07,Las Vegas,0.19,0.16,41.0,54.0,38.5,56.8
2008-01-08,Las Vegas,0.19,0.18,34.0,47.0,38.6,56.9
2008-01-09,Las Vegas,0.19,0.2,37.0,56.0,38.7,57.1
2008-01-10,Las Vegas,0.19,0.22,35.0,56.0,38.9,57.2
2008-01-11,Las Vegas,0.19,0.25,37.0,60.0,39.0,57.4
2008-01-12,Las Vegas,0.19,0.27,35.0,56.0,39.1,57.5
2008-01-13,Las Vegas,0.19,0.29,45.0,61.0,39.2,57.7
2008-01-14,Las Vegas,0.19,0.31,40.0,59.0,39.3,57.8
2008-01-15,Las Vegas,0.19,0.34,38.0,56.0,39.4,58.0
2008-01-16,Las Vegas,0.19,0.36,29.0,44.0,39.5,58.1
2008-01-17,Las Vegas,0.19,0.38,26.0,46.0,39.6,58.2
2008-01-18,Las Vegas,0.19,0.41,32.0,56.0,39.6,58.3
2008-01-19,Las Vegas,0.19,0.43,31.0,53.0,39.7,58.5
2008-01-20,Las Vegas,0.19,0.45,28.0,55.0,39.8,58.6
2008-01-21,Las Vegas,0.19,0.47,41.0,55.0,39.9,58.7
2008-01-22,Las Vegas,0.19,0.49,40.0,53.0,40.0,58.8
2008-01-23,Las Vegas,0.19,0.51,37.0,53.0,40.1,58.9
2008-01-24,Las Vegas,0.23,0.53,41.0,53.0,40.2,59.1
2008-01-25,Las Vegas,0.23,0.55,41.0,54.0,40.2,59.2
2008-01-26,Las Vegas,0.23,0.57,36.0,56.0,40.3,59.3
2008-01-27,Las Vegas,0.70,0.59,43.0,52.0,40.4,59.4
2008-01-28,Las Vegas,0.70,0.61,40.0,54.0,40.5,59.5
2008-01-29,Las Vegas,0.70,0.63,32.0,45.0,40.6,59.6
2008-01-30,Las Vegas,0.70,0.65,31.0,50.0,40.7,59.7
2008-01-31,Las Vegas,0.70,0.67,28.0,47.0,40.8,59.8
2008-02-01,Las Vegas,0.70,0.69,31.0,51.0,40.8,60.0
2008-02-02,Las Vegas,0.70,0.71,36.0,52.0,40.9,60.1
2008-02-03,Las Vegas,0.75,0.74,41.0,57.0,41.0,60.2
2008-02-04,Las Vegas,0.75,0.76,37.0,50.0,41.1,60.3
2008-02-05,Las Vegas,0.75,0.78,34.0,49.0,41.2,60.5
2008-02-06,Las Vegas,0.75,0.81,30.0,51.0,41.4,60.6
2008-02-07,Las Vegas,0.75,0.83,32.0,58.0,41.5,60.8
2008-02-08,Las Vegas,0.75,0.86,39.0,63.0,41.6,60.9
2008-02-09,Las Vegas,0.75,0.89,41.0,66.0,41.7,61.1
2008-02-10,Las Vegas,0.75,0.92,43.0,67.0,41.9,61.3
2008-02-11,Las Vegas,0.75,0.95,43.0,71.0,42.0,61.4
2008-02-12,Las Vegas,0.75,0.98,50.0,72.0,42.1,61.6
2008-02-13,Las Vegas,0.75,1.01,41.0,76.0,42.3,61.8
2008-02-14,Las Vegas,0.75,1.04,39.0,49.0,42.4,62.0
2008-02-15,Las Vegas,0.75,1.07,40.0,59.0,42.6,62.2
2008-02-16,Las Vegas,0.75,1.1,38.0,62.0,42.8,62.5
2008-02-17,Las Vegas,0.75,1.14,39.0,65.0,42.9,62.7
2008-02-18,Las Vegas,0.75,1.17,38.0,62.0,43.1,62.9
2008-02-19,Las Vegas,0.75,1.2,43.0,63.0,43.3,63.2
2008-02-20,Las Vegas,0.76,1.23,48.0,62.0,43.5,63.4
2008-02-21,Las Vegas,0.76,1.27,38.0,60.0,43.7,63.7
2008-02-22,Las Vegas,0.82,1.3,44.0,60.0,43.9,64.0
2008-02-23,Las Vegas,0.83,1.33,42.0,60.0,44.1,64.3
2008-02-24,Las Vegas,0.83,1.36,47.0,62.0,44.3,64.5
2008-02-25,Las Vegas,0.83,1.39,44.0,67.0,44.5,64.8
2008-02-26,Las Vegas,0.83,1.42,49.0,68.0,44.7,65.1
2008-02-27,Las Vegas,0.83,1.46,44.0,70.0,44.9,65.4
2008-02-28,Las Vegas,0.83,1.49,48.0,75.0,45.2,65.8
2008-02-29,Las Vegas,0.83,1.49,49.0,74.0,45.3,65.9
2008-03-01,Las Vegas,0.83,1.52,47.0,76.0,45.4,66.1
2008-03-02,Las Vegas,0.83,1.55,47.0,60.0,45.6,66.4
2008-03-03,Las Vegas,0.83,1.58,41.0,59.0,45.8,66.7
2008-03-04,Las Vegas,0.83,1.61,41.0,69.0,46.0,67.0
2008-03-05,Las Vegas,0.83,1.64,47.0,60.0,46.3,67.3
2008-03-06,Las Vegas,0.83,1.66,43.0,61.0,46.5,67.6
2008-03-07,Las Vegas,0.83,1.69,39.0,67.0,46.7,68.0
2008-03-08,Las Vegas,0.83,1.71,48.0,76.0,46.9,68.3
2008-03-09,Las Vegas,0.83,1.73,50.0,69.0,47.1,68.6
2008-03-10,Las Vegas,0.83,1.75,45.0,72.0,47.3,68.9
2008-03-11,Las Vegas,0.83,1.77,48.0,76.0,47.6,69.2
2008-03-12,Las Vegas,0.83,1.79,49.0,77.0,47.8,69.5
2008-03-13,Las Vegas,0.83,1.8,51.0,81.0,48.0,69.8
2008-03-14,Las Vegas,0.83,1.82,52.0,71.0,48.2,70.1
2008-03-15,Las Vegas,0.83,1.83,45.0,63.0,48.4,70.4
2008-03-16,Las Vegas,0.87,1.84,41.0,57.0,48.6,70.7
2008-03-17,Las Vegas,0.87,1.85,45.0,66.0,48.8,71.0
2008-03-18,Las Vegas,0.87,1.86,49.0,71.0,49.0,71.2
2008-03-19,Las Vegas,0.87,1.87,50.0,75.0,49.2,71.5
2008-03-20,Las Vegas,0.87,1.89,54.0,77.0,49.4,71.8
2008-03-21,Las Vegas,0.87,1.9,51.0,77.0,49.5,72.0
2008-03-22,Las Vegas,0.87,1.91,55.0,74.0,49.7,72.3
2008-03-23,Las Vegas,0.87,1.92,46.0,73.0,49.9,72.5
2008-03-24,Las Vegas,0.87,1.93,45.0,79.0,50.1,72.8
2008-03-25,Las Vegas,0.87,1.94,49.0,80.0,50.3,73.0
2008-03-26,Las Vegas,0.87,1.95,53.0,81.0,50.5,73.2
2008-03-27,Las Vegas,0.87,1.96,54.0,80.0,50.7,73.5
2008-03-28,Las Vegas,0.87,1.97,49.0,78.0,50.8,73.7
2008-03-29,Las Vegas,0.87,1.98,54.0,77.0,51.0,73.9
2008-03-30,Las Vegas,0.87,1.99,53.0,67.0,51.2,74.1
2008-03-31,Las Vegas,0.87,2.0,49.0,68.0,51.4,74.3
2008-04-01,Las Vegas,0.87,2.01,50.0,72.0,51.6,74.5
2008-04-02,Las Vegas,0.87,2.02,50.0,76.0,51.8,74.8
2008-04-03,Las Vegas,0.87,2.03,56.0,77.0,52.0,75.0
2008-04-04,Las Vegas,0.87,2.03,47.0,78.0,52.2,75.2
2008-04-05,Las Vegas,0.87,2.04,55.0,78.0,52.4,75.4
2008-04-06,Las Vegas,0.87,2.05,51.0,79.0,52.6,75.6
2008-04-07,Las Vegas,0.87,2.06,56.0,75.0,52.8,75.8
2008-04-08,Las Vegas,0.87,2.06,49.0,72.0,53.0,76.0
2008-04-09,Las Vegas,0.87,2.07,56.0,69.0,53.2,76.2
2008-04-10,Las Vegas,0.87,2.08,49.0,73.0,53.5,76.4
2008-04-11,Las Vegas,0.87,2.09,54.0,74.0,53.7,76.7
2008-04-12,Las Vegas,0.87,2.1,49.0,78.0,53.9,76.9
2008-04-13,Las Vegas,0.87,2.11,54.0,85.0,54.2,77.1
2008-04-14,Las Vegas,0.87,2.11,56.0,92.0,54.4,77.3
2008-04-15,Las Vegas,0.87,2.12,60.0,81.0,54.7,77.6
2008-04-16,Las Vegas,0.87,2.13,53.0,70.0,54.9,77.8
2008-04-17,Las Vegas,0.87,2.14,46.0,72.0,55.2,78.1
2008-04-18,Las Vegas,0.87,2.15,50.0,84.0,55.5,78.3
2008-04-19,Las Vegas,0.87,2.16,58.0,82.0,55.7,78.6
2008-04-20,Las Vegas,0.87,2.16,51.0,78.0,56.0,78.9
2008-04-21,Las Vegas,0.87,2.17,51.0,73.0,56.3,79.1
2008-04-22,Las Vegas,0.87,2.18,49.0,83.0,56.6,79.4
2008-04-23,Las Vegas,0.87,2.19,63.0,79.0,56.9,79.7
2008-04-24,Las Vegas,0.87,2.19,58.0,76.0,57.2,80.0
2008-04-25,Las Vegas,0.87,2.2,50.0,79.0,57.5,80.3
2008-04-26,Las Vegas,0.87,2.21,62.0,83.0,57.8,80.6
2008-04-27,Las Vegas,0.87,2.21,55.0,82.0,58.1,80.9
2008-04-28,Las Vegas,0.87,2.22,55.0,90.0,58.4,81.2
2008-04-29,Las Vegas,0.87,2.22,69.0,90.0,58.8,81.6
2008-04-30,Las Vegas,0.87,2.23,57.0,82.0,59.1,81.9
2008-05-01,Las Vegas,0.87,2.23,50.0,71.0,59.4,82.2
2008-05-02,Las Vegas,0.87,2.24,52.0,73.0,59.7,82.6
2008-05-03,Las Vegas,0.87,2.24,57.0,81.0,60.1,82.9
2008-05-04,Las Vegas,0.87,2.25,62.0,86.0,60.4,83.3
2008-05-05,Las Vegas,0.87,2.25,59.0,85.0,60.7,83.6
2008-05-06,Las Vegas,0.87,2.25,66.0,90.0,61.0,84.0
2008-05-07,Las Vegas,0.87,2.26,64.0,89.0,61.4,84.4
2008-05-08,Las Vegas,0.87,2.26,65.0,85.0,61.7,84.7
2008-05-09,Las Vegas,0.87,2.27,62.0,88.0,62.0,85.1
2008-05-10,Las Vegas,0.87,2.27,68.0,85.0,62.3,85.5
2008-05-11,Las Vegas,0.87,2.27,61.0,92.0,62.7,85.9
2008-05-12,Las Vegas,0.87,2.28,64.0,82.0,63.0,86.2
2008-05-13,Las Vegas,0.87,2.28,58.0,81.0,63.3,86.6
2008-05-14,Las Vegas,0.87,2.28,60.0,90.0,63.6,87.0
2008-05-15,Las Vegas,0.87,2.29,71.0,91.0,63.9,87.4
2008-05-16,Las Vegas,0.87,2.29,69.0,90.0,64.2,87.8
2008-05-17,Las Vegas,0.87,2.29,68.0,97.0,64.6,88.2
2008-05-18,Las Vegas,0.87,2.29,71.0,103.0,64.9,88.5
2008-05-19,Las Vegas,0.87,2.3,74.0,107.0,65.2,88.9
2008-05-20,Las Vegas,0.87,2.3,78.0,101.0,65.5,89.3
2008-05-21,Las Vegas,0.87,2.3,62.0,82.0,65.8,89.7
2008-05-22,Las Vegas,0.87,2.3,58.0,73.0,66.1,90.1
2008-05-23,Las Vegas,0.95,2.3,53.0,67.0,66.4,90.5
2008-05-24,Las Vegas,0.98,2.3,52.0,64.0,66.7,90.8
2008-05-25,Las Vegas,0.98,2.31,55.0,71.0,67.0,91.2
2008-05-26,Las Vegas,0.98,2.31,57.0,76.0,67.3,91.6
2008-05-27,Las Vegas,0.98,2.31,57.0,82.0,67.6,92.0
2008-05-28,Las Vegas,0.98,2.31,63.0,82.0,67.9,92.4
2008-05-29,Las Vegas,0.98,2.31,60.0,84.0,68.2,92.7
2008-05-30,Las Vegas,0.98,2.31,60.0,87.0,68.6,93.1
2008-05-31,Las Vegas,0.98,2.31,63.0,93.0,68.9,93.5
2008-06-01,Las Vegas,0.98,2.31,72.0,96.0,69.2,93.9
2008-06-02,Las Vegas,0.98,2.31,70.0,93.0,69.5,94.2
2008-06-03,Las Vegas,0.98,2.31,67.0,97.0,69.8,94.6
2008-06-04,Las Vegas,0.98,2.31,64.0,91.0,70.1,94.9
2008-06-05,Las Vegas,0.98,2.31,63.0,84.0,70.4,95.3
2008-06-06,Las Vegas,0.98,2.31,62.0,95.0,70.7,95.7
2008-06-07,Las Vegas,0.98,2.31,72.0,92.0,71.0,96.0
2008-06-08,Las Vegas,0.98,2.31,70.0,90.0,71.4,96.4
2008-06-09,Las Vegas,0.98,2.31,64.0,97.0,71.7,96.7
2008-06-10,Las Vegas,0.98,2.31,68.0,103.0,72.0,97.0
2008-06-11,Las Vegas,0.98,2.31,69.0,86.0,72.3,97.4
2008-06-12,Las Vegas,0.98,2.31,67.0,93.0,72.6,97.7
2008-06-13,Las Vegas,0.98,2.31,66.0,97.0,73.0,98.0
2008-06-14,Las Vegas,0.98,2.31,68.0,104.0,73.3,98.4
2008-06-15,Las Vegas,0.98,2.31,76.0,106.0,73.6,98.7
2008-06-16,Las Vegas,0.98,2.31,77.0,105.0,73.9,99.0
2008-06-17,Las Vegas,0.98,2.31,85.0,105.0,74.2,99.3
2008-06-18,Las Vegas,0.98,2.31,77.0,106.0,74.6,99.6
2008-06-19,Las Vegas,0.98,2.31,83.0,105.0,74.9,99.9
2008-06-20,Las Vegas,0.98,2.32,77.0,106.0,75.2,100.2
2008-06-21,Las Vegas,0.98,2.32,76.0,109.0,75.5,100.4
2008-06-22,Las Vegas,0.98,2.32,80.0,108.0,75.8,100.7
2008-06-23,Las Vegas,0.98,2.32,79.0,106.0,76.1,101.0
2008-06-24,Las Vegas,0.98,2.32,75.0,105.0,76.4,101.2
2008-06-25,Las Vegas,0.98,2.32,74.0,103.0,76.7,101.5
2008-06-26,Las Vegas,0.98,2.32,74.0,102.0,76.9,101.7
2008-06-27,Las Vegas,0.98,2.32,71.0,103.0,77.2,101.9
2008-06-28,Las Vegas,0.98,2.32,77.0,106.0,77.5,102.1
2008-06-29,Las Vegas,0.98,2.32,79.0,107.0,77.7,102.3
2008-06-30,Las Vegas,0.98,2.32,83.0,109.0,78.0,102.5
2008-07-01,Las Vegas,0.98,2.32,81.0,108.0,78.2,102.7
2008-07-02,Las Vegas,0.98,2.32,78.0,109.0,78.4,102.9
2008-07-03,Las Vegas,0.98,2.33,78.0,110.0,78.6,103.0
2008-07-04,Las Vegas,0.98,2.33,81.0,107.0,78.9,103.2
2008-07-05,Las Vegas,0.98,2.33,83.0,107.0,79.0,103.3
2008-07-06,Las Vegas,0.98,2.33,81.0,106.0,79.2,103.4
2008-07-07,Las Vegas,0.98,2.34,81.0,106.0,79.4,103.6
2008-07-08,Las Vegas,0.98,2.34,82.0,110.0,79.5,103.7
2008-07-09,Las Vegas,0.98,2.34,85.0,110.0,79.7,103.8
2008-07-10,Las Vegas,0.98,2.35,84.0,107.0,79.8,103.9
2008-07-11,Las Vegas,0.98,2.35,79.0,99.0,79.9,103.9
2008-07-12,Las Vegas,0.98,2.36,78.0,95.0,80.0,104.0
2008-07-13,Las Vegas,0.98,2.36,78.0,97.0,80.1,104.0
2008-07-14,Las Vegas,0.98,2.36,79.0,98.0,80.2,104.1
2008-07-15,Las Vegas,0.98,2.37,83.0,100.0,80.2,104.1
2008-07-16,Las Vegas,0.98,2.37,83.0,100.0,80.3,104.1
2008-07-17,Las Vegas,0.98,2.38,81.0,103.0,80.3,104.2
2008-07-18,Las Vegas,0.98,2.38,81.0,107.0,80.4,104.2
2008-07-19,Las Vegas,0.98,2.39,81.0,108.0,80.4,104.2
2008-07-20,Las Vegas,0.98,2.39,80.0,94.0,80.4,104.2
2008-07-21,Las Vegas,0.98,2.4,79.0,100.0,80.3,104.1
2008-07-22,Las Vegas,0.98,2.4,79.0,103.0,80.3,104.1
2008-07-23,Las Vegas,0.98,2.41,77.0,106.0,80.3,104.1
2008-07-24,Las Vegas,0.98,2.41,75.0,107.0,80.2,104.1
2008-07-25,Las Vegas,0.98,2.42,81.0,108.0,80.2,104.0
2008-07-26,Las Vegas,0.98,2.42,85.0,98.0,80.1,104.0
2008-07-27,Las Vegas,0.98,2.43,85.0,105.0,80.0,103.9
2008-07-28,Las Vegas,0.98,2.44,83.0,105.0,80.0,103.9
2008-07-29,Las Vegas,0.98,2.44,81.0,107.0,79.9,103.8
2008-07-30,Las Vegas,0.98,2.44,79.0,106.0,79.8,103.7
2008-07-31,Las Vegas,0.98,2.45,76.0,107.0,79.7,103.7
2008-08-01,Las Vegas,0.98,2.46,76.0,110.0,79.6,103.6
2008-08-02,Las Vegas,0.98,2.46,84.0,110.0,79.5,103.5
2008-08-03,Las Vegas,0.98,2.47,82.0,108.0,79.3,103.5
2008-08-04,Las Vegas,0.98,2.47,84.0,101.0,79.2,103.4
2008-08-05,Las Vegas,0.98,2.48,81.0,97.0,79.1,103.3
